sector,stock,label_type,y_0_count,y_1_count,y_0_ratio,y_1_ratio
石油石化,600759.SH.csv,today,152,122,0.5547445255474452,0.44525547445255476
石油石化,600777.SH.csv,next,200,125,0.6153846153846154,0.38461538461538464
石油石化,600777.SH.csv,today,193,133,0.5920245398773006,0.40797546012269936
石油石化,600800.SH.csv,next,102,85,0.5454545454545454,0.45454545454545453
石油石化,600800.SH.csv,today,98,90,0.5212765957446809,0.4787234042553192
石油石化,600938.SH.csv,next,132,131,0.5019011406844106,0.49809885931558934
石油石化,600938.SH.csv,today,132,132,0.5,0.5
石油石化,601233.SH.csv,next,302,287,0.5127334465195246,0.4872665534804754
石油石化,601233.SH.csv,today,304,286,0.5152542372881356,0.4847457627118644
石油石化,601857.SH.csv,next,863,692,0.554983922829582,0.445016077170418
石油石化,601857.SH.csv,today,858,698,0.5514138817480719,0.448586118251928
石油石化,603003.SH.csv,next,111,78,0.5873015873015873,0.4126984126984127
石油石化,603003.SH.csv,today,98,92,0.5157894736842106,0.4842105263157895
石油石化,603353.SH.csv,next,104,89,0.538860103626943,0.46113989637305697
石油石化,603353.SH.csv,today,87,107,0.4484536082474227,0.5515463917525774
石油石化,603798.SH.csv,next,197,187,0.5130208333333334,0.4869791666666667
石油石化,603798.SH.csv,today,191,194,0.4961038961038961,0.5038961038961038
石油石化,603906.SH.csv,next,302,265,0.5326278659611993,0.4673721340388007
石油石化,603906.SH.csv,today,294,274,0.5176056338028169,0.4823943661971831
航天,000576.SZ.csv,next,143,138,0.5088967971530249,0.49110320284697506
航天,000576.SZ.csv,today,132,150,0.46808510638297873,0.5319148936170213
航天,000733.SZ.csv,next,206,217,0.48699763593380613,0.5130023640661938
航天,000733.SZ.csv,today,201,223,0.4740566037735849,0.5259433962264151
航天,001316.SZ.csv,next,32,34,0.48484848484848486,0.5151515151515151
航天,001316.SZ.csv,today,30,37,0.44776119402985076,0.5522388059701493
航天,002190.SZ.csv,next,210,182,0.5357142857142857,0.4642857142857143
航天,002190.SZ.csv,today,207,186,0.5267175572519084,0.4732824427480916
航天,002338.SZ.csv,next,155,150,0.5081967213114754,0.4918032786885246
航天,002338.SZ.csv,today,148,158,0.48366013071895425,0.5163398692810458
航天,002383.SZ.csv,next,135,143,0.4856115107913669,0.5143884892086331
航天,002383.SZ.csv,today,134,145,0.48028673835125446,0.5197132616487455
航天,002446.SZ.csv,next,138,129,0.5168539325842697,0.48314606741573035
航天,002446.SZ.csv,today,125,143,0.4664179104477612,0.5335820895522388
航天,002465.SZ.csv,next,354,342,0.5086206896551724,0.49137931034482757
航天,002465.SZ.csv,today,339,358,0.48637015781922527,0.5136298421807748
航天,002829.SZ.csv,next,206,206,0.5,0.5
航天,002829.SZ.csv,today,185,228,0.44794188861985473,0.5520581113801453
航天,002977.SZ.csv,next,86,97,0.46994535519125685,0.5300546448087432
航天,002977.SZ.csv,today,86,98,0.4673913043478261,0.532608695652174
航天,300159.SZ.csv,next,85,72,0.5414012738853503,0.4585987261146497
航天,300159.SZ.csv,today,84,74,0.5316455696202531,0.46835443037974683
航天,300527.SZ.csv,next,338,329,0.5067466266866567,0.49325337331334335
航天,300527.SZ.csv,today,347,321,0.5194610778443114,0.4805389221556886
航天,300581.SZ.csv,next,156,116,0.5735294117647058,0.4264705882352941
航天,300581.SZ.csv,today,133,140,0.48717948717948717,0.5128205128205128
航天,300696.SZ.csv,next,141,135,0.5108695652173914,0.4891304347826087
航天,300696.SZ.csv,today,127,150,0.4584837545126354,0.5415162454873647
航天,300875.SZ.csv,next,101,94,0.517948717948718,0.48205128205128206
航天,300875.SZ.csv,today,105,91,0.5357142857142857,0.4642857142857143
航天,300900.SZ.csv,next,105,95,0.525,0.475
航天,300900.SZ.csv,today,103,98,0.5124378109452736,0.48756218905472637
航天,301213.SZ.csv,next,55,53,0.5092592592592593,0.49074074074074076
航天,301213.SZ.csv,today,58,51,0.5321100917431193,0.46788990825688076
航天,301302.SZ.csv,next,61,62,0.4959349593495935,0.5040650406504065
航天,301302.SZ.csv,today,54,70,0.43548387096774194,0.5645161290322581
航天,301306.SZ.csv,next,32,37,0.463768115942029,0.5362318840579711
航天,301306.SZ.csv,today,33,37,0.4714285714285714,0.5285714285714286
航天,302132.SZ.csv,next,1749,1766,0.4975817923186344,0.5024182076813656
航天,302132.SZ.csv,today,1745,1771,0.49630261660978386,0.5036973833902162
航天,600184.SH.csv,next,250,215,0.5376344086021505,0.46236559139784944
航天,600184.SH.csv,today,271,195,0.5815450643776824,0.4184549356223176
航天,600316.SH.csv,next,212,210,0.5023696682464455,0.4976303317535545
航天,600316.SH.csv,today,206,217,0.48699763593380613,0.5130023640661938
航天,600391.SH.csv,next,108,103,0.5118483412322274,0.4881516587677725
航天,600391.SH.csv,today,98,114,0.46226415094339623,0.5377358490566038
航天,600501.SH.csv,next,143,109,0.5674603174603174,0.43253968253968256
航天,600501.SH.csv,today,137,116,0.541501976284585,0.45849802371541504
航天,600590.SH.csv,next,148,151,0.49498327759197325,0.5050167224080268
航天,600590.SH.csv,today,148,152,0.49333333333333335,0.5066666666666667
航天,600967.SH.csv,next,173,156,0.5258358662613982,0.47416413373860183
航天,600967.SH.csv,today,167,163,0.5060606060606061,0.49393939393939396
航天,600990.SH.csv,next,205,170,0.5466666666666666,0.4533333333333333
航天,600990.SH.csv,today,182,194,0.48404255319148937,0.5159574468085106
航天,601606.SH.csv,next,92,77,0.5443786982248521,0.4556213017751479
航天,601606.SH.csv,today,83,87,0.48823529411764705,0.5117647058823529
航天,603678.SH.csv,next,261,237,0.5240963855421686,0.4759036144578313
航天,603678.SH.csv,today,252,247,0.5050100200400801,0.49498997995991983
航天,603712.SH.csv,next,218,225,0.49209932279909707,0.5079006772009029
航天,603712.SH.csv,today,214,230,0.481981981981982,0.5180180180180181
贸易,000430.SZ.csv,next,95,75,0.5588235294117647,0.4411764705882353
贸易,000430.SZ.csv,today,90,81,0.5263157894736842,0.47368421052631576
贸易,000524.SZ.csv,next,0,0,0.0,0.0
贸易,000524.SZ.csv,today,0,0,0.0,0.0
贸易,000610.SZ.csv,next,63,61,0.5080645161290323,0.49193548387096775
贸易,000610.SZ.csv,today,61,64,0.488,0.512
贸易,000796.SZ.csv,next,293,246,0.5435992578849722,0.45640074211502785
贸易,000796.SZ.csv,today,294,246,0.5444444444444444,0.45555555555555555
贸易,000888.SZ.csv,next,329,301,0.5222222222222223,0.4777777777777778
贸易,000888.SZ.csv,today,316,315,0.5007923930269413,0.49920760697305866
贸易,000978.SZ.csv,next,164,154,0.5157232704402516,0.48427672955974843
贸易,000978.SZ.csv,today,153,166,0.47962382445141066,0.5203761755485894
贸易,002033.SZ.csv,next,207,206,0.5012106537530266,0.49878934624697335
贸易,002033.SZ.csv,today,204,210,0.4927536231884058,0.5072463768115942
贸易,002059.SZ.csv,next,150,123,0.5494505494505495,0.45054945054945056
贸易,002059.SZ.csv,today,148,126,0.5401459854014599,0.45985401459854014
贸易,002159.SZ.csv,next,171,149,0.534375,0.465625
贸易,002159.SZ.csv,today,167,154,0.5202492211838006,0.4797507788161994
贸易,002707.SZ.csv,next,272,237,0.5343811394891945,0.4656188605108055
贸易,002707.SZ.csv,today,263,247,0.515686274509804,0.4843137254901961
贸易,300144.SZ.csv,next,368,366,0.5013623978201635,0.4986376021798365
贸易,300144.SZ.csv,today,363,372,0.49387755102040815,0.5061224489795918
贸易,300178.SZ.csv,next,127,113,0.5291666666666667,0.4708333333333333
贸易,300178.SZ.csv,today,130,111,0.5394190871369294,0.4605809128630705
贸易,300859.SZ.csv,next,67,80,0.4557823129251701,0.54421768707483
贸易,300859.SZ.csv,today,58,90,0.3918918918918919,0.6081081081081081
贸易,600054.SH.csv,next,134,145,0.48028673835125446,0.5197132616487455
贸易,600054.SH.csv,today,138,142,0.4928571428571429,0.5071428571428571
贸易,600138.SH.csv,next,456,434,0.5123595505617977,0.48764044943820223
贸易,600138.SH.csv,today,458,433,0.5140291806958474,0.48597081930415265
贸易,600358.SH.csv,next,101,102,0.4975369458128079,0.5024630541871922
贸易,600358.SH.csv,today,96,108,0.47058823529411764,0.5294117647058824
贸易,600555.SH.csv,next,55,36,0.6043956043956044,0.3956043956043956
贸易,600555.SH.csv,today,56,36,0.6086956521739131,0.391304347826087
贸易,600593.SH.csv,next,157,135,0.5376712328767124,0.4623287671232877
贸易,600593.SH.csv,today,156,137,0.5324232081911263,0.46757679180887374
贸易,600706.SH.csv,next,161,201,0.4447513812154696,0.5552486187845304
贸易,600706.SH.csv,today,153,210,0.4214876033057851,0.5785123966942148
贸易,600749.SH.csv,next,95,94,0.5026455026455027,0.4973544973544973
贸易,600749.SH.csv,today,89,101,0.46842105263157896,0.531578947368421
贸易,601888.SH.csv,next,557,582,0.4890254609306409,0.5109745390693591
贸易,601888.SH.csv,today,556,584,0.48771929824561405,0.512280701754386
贸易,603099.SH.csv,next,112,100,0.5283018867924528,0.4716981132075472
贸易,603099.SH.csv,today,105,108,0.49295774647887325,0.5070422535211268
贸易,603136.SH.csv,next,347,350,0.49784791965566716,0.5021520803443329
贸易,603136.SH.csv,today,350,348,0.501432664756447,0.498567335243553
贸易,603199.SH.csv,next,138,150,0.4791666666666667,0.5208333333333334
贸易,603199.SH.csv,today,140,149,0.4844290657439446,0.5155709342560554
轻工,000026.SZ.csv,next,291,283,0.5069686411149826,0.4930313588850174
轻工,000026.SZ.csv,today,274,301,0.4765217391304348,0.5234782608695652
轻工,001256.SZ.csv,next,12,8,0.6,0.4
轻工,001256.SZ.csv,today,13,8,0.6190476190476191,0.38095238095238093
轻工,001359.SZ.csv,next,146,160,0.477124183006536,0.5228758169934641
轻工,001359.SZ.csv,today,145,162,0.4723127035830619,0.5276872964169381
轻工,002103.SZ.csv,next,104,101,0.5073170731707317,0.4926829268292683
轻工,002103.SZ.csv,today,99,107,0.48058252427184467,0.5194174757281553
轻工,002345.SZ.csv,next,351,296,0.5425038639876353,0.4574961360123648
轻工,002345.SZ.csv,today,338,310,0.5216049382716049,0.4783950617283951
轻工,002356.SZ.csv,next,107,81,0.5691489361702128,0.4308510638297872
轻工,002356.SZ.csv,today,97,92,0.5132275132275133,0.48677248677248675
轻工,002574.SZ.csv,next,131,126,0.5097276264591439,0.490272373540856
轻工,002574.SZ.csv,today,126,132,0.4883720930232558,0.5116279069767442
轻工,002678.SZ.csv,next,223,195,0.5334928229665071,0.4665071770334928
轻工,002678.SZ.csv,today,203,216,0.48448687350835323,0.5155131264916468
轻工,002721.SZ.csv,next,157,119,0.5688405797101449,0.4311594202898551
轻工,002721.SZ.csv,today,163,114,0.5884476534296029,0.41155234657039713
轻工,002731.SZ.csv,next,158,137,0.535593220338983,0.46440677966101696
轻工,002731.SZ.csv,today,149,147,0.5033783783783784,0.4966216216216216
轻工,300195.SZ.csv,next,140,112,0.5555555555555556,0.4444444444444444
轻工,300195.SZ.csv,today,125,128,0.49407114624505927,0.5059288537549407
轻工,300307.SZ.csv,next,105,94,0.5276381909547738,0.4723618090452261
轻工,300307.SZ.csv,today,92,108,0.46,0.54
轻工,300651.SZ.csv,next,199,170,0.5392953929539296,0.46070460704607047
轻工,300651.SZ.csv,today,190,180,0.5135135135135135,0.4864864864864865
轻工,300703.SZ.csv,next,191,172,0.5261707988980716,0.4738292011019284
轻工,300703.SZ.csv,today,184,180,0.5054945054945055,0.4945054945054945
轻工,300756.SZ.csv,next,114,128,0.47107438016528924,0.5289256198347108
轻工,300756.SZ.csv,today,125,118,0.51440329218107,0.48559670781893005
轻工,301287.SZ.csv,next,246,251,0.4949698189134809,0.5050301810865191
轻工,301287.SZ.csv,today,245,253,0.4919678714859438,0.5080321285140562
轻工,301336.SZ.csv,next,32,24,0.5714285714285714,0.42857142857142855
轻工,301336.SZ.csv,today,39,18,0.6842105263157895,0.3157894736842105
轻工,600232.SH.csv,next,96,93,0.5079365079365079,0.49206349206349204
轻工,600232.SH.csv,today,92,98,0.4842105263157895,0.5157894736842106
轻工,600302.SH.csv,next,41,40,0.5061728395061729,0.49382716049382713
轻工,600302.SH.csv,today,45,37,0.5487804878048781,0.45121951219512196
轻工,600439.SH.csv,next,186,145,0.5619335347432024,0.4380664652567976
轻工,600439.SH.csv,today,174,158,0.5240963855421686,0.4759036144578313
轻工,600545.SH.csv,next,96,64,0.6,0.4
轻工,600545.SH.csv,today,91,70,0.5652173913043478,0.43478260869565216
轻工,600612.SH.csv,next,406,406,0.5,0.5
轻工,600612.SH.csv,today,395,418,0.4858548585485855,0.5141451414514145
轻工,600735.SH.csv,next,209,189,0.5251256281407035,0.4748743718592965
轻工,600735.SH.csv,today,206,193,0.5162907268170426,0.48370927318295737
轻工,600843.SH.csv,next,135,118,0.5335968379446641,0.466403162055336
轻工,600843.SH.csv,today,136,118,0.5354330708661418,0.4645669291338583
轻工,603095.SH.csv,next,76,69,0.5241379310344828,0.47586206896551725
轻工,603095.SH.csv,today,75,71,0.5136986301369864,0.4863013698630137
轻工,603221.SH.csv,next,74,59,0.556390977443609,0.44360902255639095
轻工,603221.SH.csv,today,70,64,0.5223880597014925,0.47761194029850745
轻工,603337.SH.csv,next,188,176,0.5164835164835165,0.4835164835164835
轻工,603337.SH.csv,today,196,169,0.536986301369863,0.46301369863013697
轻工,603848.SH.csv,next,145,134,0.5197132616487455,0.48028673835125446
轻工,603848.SH.csv,today,143,137,0.5107142857142857,0.48928571428571427
轻工,603900.SH.csv,next,228,198,0.5352112676056338,0.4647887323943662
轻工,603900.SH.csv,today,222,205,0.5199063231850117,0.48009367681498827
轻工,603901.SH.csv,next,155,152,0.504885993485342,0.495114006514658
轻工,603901.SH.csv,today,149,159,0.4837662337662338,0.5162337662337663
酿酒,000568.SZ.csv,next,717,773,0.4812080536912752,0.5187919463087248
酿酒,000568.SZ.csv,today,722,769,0.4842387659289068,0.5157612340710932
酿酒,000596.SZ.csv,next,539,532,0.5032679738562091,0.49673202614379086
酿酒,000596.SZ.csv,today,544,528,0.5074626865671642,0.4925373134328358
酿酒,000729.SZ.csv,next,508,515,0.4965786901270772,0.5034213098729228
酿酒,000729.SZ.csv,today,524,500,0.51171875,0.48828125
酿酒,000796.SZ.csv,next,293,246,0.5435992578849722,0.45640074211502785
酿酒,000796.SZ.csv,today,294,246,0.5444444444444444,0.45555555555555555
酿酒,000799.SZ.csv,next,508,479,0.5146909827760892,0.48530901722391084
酿酒,000799.SZ.csv,today,502,486,0.5080971659919028,0.49190283400809715
酿酒,000860.SZ.csv,next,346,353,0.4949928469241774,0.5050071530758226
酿酒,000860.SZ.csv,today,356,344,0.5085714285714286,0.49142857142857144
酿酒,000869.SZ.csv,next,509,507,0.5009842519685039,0.49901574803149606
酿酒,000869.SZ.csv,today,519,498,0.5103244837758112,0.4896755162241888
酿酒,000929.SZ.csv,next,117,137,0.46062992125984253,0.5393700787401575
酿酒,000929.SZ.csv,today,119,136,0.4666666666666667,0.5333333333333333
酿酒,000995.SZ.csv,next,113,81,0.5824742268041238,0.4175257731958763
酿酒,000995.SZ.csv,today,100,95,0.5128205128205128,0.48717948717948717
酿酒,001338.SZ.csv,next,26,24,0.52,0.48
酿酒,001338.SZ.csv,today,27,24,0.5294117647058824,0.47058823529411764
酿酒,002304.SZ.csv,next,656,597,0.5235434956105347,0.4764565043894653
酿酒,002304.SZ.csv,today,649,605,0.5175438596491229,0.4824561403508772
酿酒,002461.SZ.csv,next,389,362,0.5179760319573902,0.48202396804260983
酿酒,002461.SZ.csv,today,407,345,0.5412234042553191,0.4587765957446808
酿酒,002568.SZ.csv,next,246,257,0.48906560636182905,0.510934393638171
酿酒,002568.SZ.csv,today,244,260,0.48412698412698413,0.5158730158730159
酿酒,600059.SH.csv,next,255,267,0.4885057471264368,0.5114942528735632
酿酒,600059.SH.csv,today,257,266,0.491395793499044,0.5086042065009561
酿酒,600084.SH.csv,next,92,80,0.5348837209302325,0.46511627906976744
酿酒,600084.SH.csv,today,91,82,0.5260115606936416,0.47398843930635837
酿酒,600132.SH.csv,next,420,421,0.4994054696789536,0.5005945303210464
酿酒,600132.SH.csv,today,412,430,0.48931116389548696,0.5106888361045131
酿酒,600199.SH.csv,next,142,147,0.4913494809688581,0.5086505190311419
酿酒,600199.SH.csv,today,143,147,0.49310344827586206,0.506896551724138
酿酒,600238.SH.csv,next,132,114,0.5365853658536586,0.4634146341463415
酿酒,600238.SH.csv,today,122,125,0.4939271255060729,0.5060728744939271
酿酒,600519.SH.csv,next,777,777,0.5,0.5
酿酒,600519.SH.csv,today,774,781,0.4977491961414791,0.5022508038585209
酿酒,600543.SH.csv,next,106,78,0.5760869565217391,0.42391304347826086
酿酒,600543.SH.csv,today,86,99,0.4648648648648649,0.5351351351351351
酿酒,600559.SH.csv,next,335,316,0.5145929339477726,0.48540706605222733
酿酒,600559.SH.csv,today,322,330,0.4938650306748466,0.5061349693251533
酿酒,600573.SH.csv,next,148,142,0.5103448275862069,0.4896551724137931
酿酒,600573.SH.csv,today,150,141,0.5154639175257731,0.4845360824742268
酿酒,600600.SH.csv,next,703,691,0.5043041606886657,0.49569583931133426
酿酒,600600.SH.csv,today,703,692,0.5039426523297491,0.4960573476702509
酿酒,600616.SH.csv,next,145,130,0.5272727272727272,0.4727272727272727
酿酒,600616.SH.csv,today,129,147,0.4673913043478261,0.532608695652174
酿酒,600702.SH.csv,next,526,547,0.4902143522833178,0.5097856477166822
酿酒,600702.SH.csv,today,537,537,0.5,0.5
酿酒,600779.SH.csv,next,599,579,0.5084889643463497,0.49151103565365023
酿酒,600779.SH.csv,today,585,594,0.4961832061068702,0.5038167938931297
酿酒,600809.SH.csv,next,553,581,0.4876543209876543,0.5123456790123457
酿酒,600809.SH.csv,today,557,578,0.4907488986784141,0.5092511013215859
酿酒,601579.SH.csv,next,200,191,0.5115089514066496,0.4884910485933504
酿酒,601579.SH.csv,today,185,207,0.4719387755102041,0.5280612244897959
酿酒,603369.SH.csv,next,463,460,0.5016251354279523,0.49837486457204766
酿酒,603369.SH.csv,today,464,460,0.5021645021645021,0.49783549783549785
酿酒,603779.SH.csv,next,65,45,0.5909090909090909,0.4090909090909091
酿酒,603779.SH.csv,today,63,48,0.5675675675675675,0.43243243243243246
酿酒,603919.SH.csv,next,367,355,0.5083102493074793,0.4916897506925208
酿酒,603919.SH.csv,today,358,365,0.4951590594744122,0.5048409405255878
金属制品,002132.SZ.csv,next,221,199,0.5261904761904762,0.4738095238095238
金属制品,002132.SZ.csv,today,217,204,0.5154394299287411,0.4845605700712589
金属制品,002342.SZ.csv,next,197,169,0.5382513661202186,0.46174863387978143
金属制品,002342.SZ.csv,today,177,190,0.4822888283378747,0.5177111716621253
金属制品,002374.SZ.csv,next,92,76,0.5476190476190477,0.4523809523809524
金属制品,002374.SZ.csv,today,90,79,0.5325443786982249,0.46745562130177515
金属制品,002444.SZ.csv,next,298,277,0.5182608695652174,0.4817391304347826
金属制品,002444.SZ.csv,today,296,280,0.5138888888888888,0.4861111111111111
金属制品,002514.SZ.csv,next,199,155,0.5621468926553672,0.4378531073446328
金属制品,002514.SZ.csv,today,199,156,0.5605633802816902,0.4394366197183099
金属制品,002545.SZ.csv,next,214,204,0.5119617224880383,0.4880382775119617
金属制品,002545.SZ.csv,today,210,209,0.5011933174224343,0.4988066825775656
金属制品,002547.SZ.csv,next,142,92,0.6068376068376068,0.39316239316239315
金属制品,002547.SZ.csv,today,140,95,0.5957446808510638,0.40425531914893614
金属制品,002701.SZ.csv,next,365,299,0.5496987951807228,0.4503012048192771
金属制品,002701.SZ.csv,today,353,312,0.530827067669173,0.4691729323308271
金属制品,002752.SZ.csv,next,168,151,0.5266457680250783,0.47335423197492166
金属制品,002752.SZ.csv,today,163,157,0.509375,0.490625
金属制品,002843.SZ.csv,next,158,148,0.5163398692810458,0.48366013071895425
金属制品,002843.SZ.csv,today,147,160,0.4788273615635179,0.5211726384364821
金属制品,002965.SZ.csv,next,211,206,0.5059952038369304,0.4940047961630695
金属制品,002965.SZ.csv,today,190,228,0.45454545454545453,0.5454545454545454
金属制品,002976.SZ.csv,next,108,106,0.5046728971962616,0.4953271028037383
金属制品,002976.SZ.csv,today,102,113,0.4744186046511628,0.5255813953488372
金属制品,300402.SZ.csv,next,95,106,0.472636815920398,0.527363184079602
金属制品,300402.SZ.csv,today,100,102,0.49504950495049505,0.504950495049505
金属制品,300488.SZ.csv,next,132,117,0.5301204819277109,0.46987951807228917
金属制品,300488.SZ.csv,today,120,130,0.48,0.52
金属制品,300946.SZ.csv,next,59,47,0.5566037735849056,0.44339622641509435
金属制品,300946.SZ.csv,today,53,54,0.4953271028037383,0.5046728971962616
金属制品,301125.SZ.csv,next,29,23,0.5576923076923077,0.4423076923076923
金属制品,301125.SZ.csv,today,25,28,0.4716981132075472,0.5283018867924528
金属制品,301268.SZ.csv,next,73,70,0.5104895104895105,0.48951048951048953
金属制品,301268.SZ.csv,today,67,77,0.4652777777777778,0.5347222222222222
金属制品,301377.SZ.csv,next,27,22,0.5510204081632653,0.4489795918367347
金属制品,301377.SZ.csv,today,21,29,0.42,0.58
金属制品,600558.SH.csv,next,210,194,0.5198019801980198,0.4801980198019802
金属制品,600558.SH.csv,today,207,198,0.5111111111111111,0.4888888888888889
金属制品,600615.SH.csv,next,99,74,0.5722543352601156,0.4277456647398844
金属制品,600615.SH.csv,today,88,86,0.5057471264367817,0.4942528735632184
金属制品,600860.SH.csv,next,66,74,0.4714285714285714,0.5285714285714286
金属制品,600860.SH.csv,today,59,82,0.41843971631205673,0.5815602836879432
金属制品,600992.SH.csv,next,102,108,0.4857142857142857,0.5142857142857142
金属制品,600992.SH.csv,today,87,124,0.41232227488151657,0.5876777251184834
金属制品,603072.SH.csv,next,60,59,0.5042016806722689,0.4957983193277311
金属制品,603072.SH.csv,today,60,60,0.5,0.5
金属制品,603112.SH.csv,next,97,91,0.5159574468085106,0.48404255319148937
金属制品,603112.SH.csv,today,98,91,0.5185185185185185,0.48148148148148145
金属制品,603278.SH.csv,next,150,140,0.5172413793103449,0.4827586206896552
金属制品,603278.SH.csv,today,148,143,0.5085910652920962,0.49140893470790376
金属制品,603969.SH.csv,next,161,143,0.5296052631578947,0.47039473684210525
金属制品,603969.SH.csv,today,145,160,0.47540983606557374,0.5245901639344263
金属制品,605123.SH.csv,next,111,102,0.5211267605633803,0.4788732394366197
金属制品,605123.SH.csv,today,107,107,0.5,0.5
金属制品,688059.SH.csv,next,128,120,0.5161290322580645,0.4838709677419355
金属制品,688059.SH.csv,today,121,128,0.4859437751004016,0.5140562248995983
金属制品,688190.SH.csv,next,63,46,0.5779816513761468,0.42201834862385323
金属制品,688190.SH.csv,today,59,51,0.5363636363636364,0.4636363636363636
金属制品,688379.SH.csv,next,89,88,0.5028248587570622,0.4971751412429379
金属制品,688379.SH.csv,today,88,90,0.4943820224719101,0.5056179775280899
银行,000001.SZ.csv,next,827,710,0.5380611581001952,0.46193884189980483
银行,000001.SZ.csv,today,826,712,0.5370611183355006,0.46293888166449937
银行,001227.SZ.csv,next,142,77,0.6484018264840182,0.3515981735159817
银行,001227.SZ.csv,today,135,85,0.6136363636363636,0.38636363636363635
银行,002142.SZ.csv,next,740,650,0.5323741007194245,0.4676258992805755
银行,002142.SZ.csv,today,746,645,0.5363048166786485,0.46369518332135157
银行,002936.SZ.csv,next,544,342,0.6139954853273137,0.3860045146726862
银行,002936.SZ.csv,today,540,347,0.608793686583991,0.39120631341600903
银行,002948.SZ.csv,next,481,381,0.5580046403712297,0.4419953596287703
银行,002948.SZ.csv,today,484,379,0.5608342989571263,0.4391657010428737
银行,002958.SZ.csv,next,303,202,0.6,0.4
银行,002958.SZ.csv,today,302,204,0.5968379446640316,0.4031620553359684
银行,002966.SZ.csv,next,390,318,0.5508474576271186,0.4491525423728814
银行,002966.SZ.csv,today,391,318,0.5514809590973202,0.44851904090267986
银行,600000.SH.csv,next,802,661,0.5481886534518113,0.45181134654818866
银行,600000.SH.csv,today,799,665,0.5457650273224044,0.4542349726775956
银行,600015.SH.csv,next,839,646,0.564983164983165,0.435016835016835
银行,600015.SH.csv,today,839,647,0.5646029609690444,0.4353970390309556
银行,600016.SH.csv,next,904,649,0.5820991629104958,0.4179008370895042
银行,600016.SH.csv,today,900,654,0.5791505791505791,0.42084942084942084
银行,600036.SH.csv,next,807,748,0.5189710610932476,0.4810289389067524
银行,600036.SH.csv,today,804,752,0.5167095115681234,0.4832904884318766
银行,600919.SH.csv,next,803,633,0.5591922005571031,0.44080779944289694
银行,600919.SH.csv,today,803,634,0.558803061934586,0.44119693806541405
银行,600926.SH.csv,next,663,590,0.5291300877893057,0.47086991221069435
银行,600926.SH.csv,today,663,591,0.5287081339712919,0.47129186602870815
银行,600928.SH.csv,next,360,278,0.5642633228840125,0.43573667711598746
银行,600928.SH.csv,today,373,266,0.5837245696400626,0.4162754303599374
银行,601009.SH.csv,next,723,633,0.5331858407079646,0.4668141592920354
银行,601009.SH.csv,today,713,644,0.5254237288135594,0.4745762711864407
银行,601077.SH.csv,next,430,283,0.603085553997195,0.39691444600280507
银行,601077.SH.csv,today,431,283,0.603641456582633,0.3963585434173669
银行,601128.SH.csv,next,479,430,0.5269526952695269,0.4730473047304731
银行,601128.SH.csv,today,479,431,0.5263736263736264,0.4736263736263736
银行,601166.SH.csv,next,827,721,0.5342377260981912,0.4657622739018088
银行,601166.SH.csv,today,824,725,0.5319561007101355,0.46804389928986445
银行,601187.SH.csv,next,282,235,0.5454545454545454,0.45454545454545453
银行,601187.SH.csv,today,283,235,0.5463320463320464,0.45366795366795365
银行,601229.SH.csv,next,692,569,0.548770816812054,0.4512291831879461
银行,601229.SH.csv,today,684,578,0.5419968304278923,0.45800316957210774
银行,601328.SH.csv,next,857,694,0.5525467440361057,0.44745325596389424
银行,601328.SH.csv,today,857,695,0.5521907216494846,0.4478092783505155
银行,601528.SH.csv,next,161,114,0.5854545454545454,0.41454545454545455
银行,601528.SH.csv,today,154,122,0.5579710144927537,0.4420289855072464
银行,601665.SH.csv,next,212,166,0.5608465608465608,0.43915343915343913
银行,601665.SH.csv,today,217,162,0.5725593667546174,0.42744063324538256
银行,601825.SH.csv,next,223,165,0.5747422680412371,0.4252577319587629
银行,601825.SH.csv,today,224,165,0.5758354755784062,0.4241645244215938
银行,601838.SH.csv,next,506,433,0.5388711395101171,0.46112886048988283
银行,601838.SH.csv,today,493,447,0.524468085106383,0.475531914893617
银行,601916.SH.csv,next,508,329,0.6069295101553166,0.3930704898446834
银行,601916.SH.csv,today,509,329,0.6073985680190931,0.3926014319809069
银行,601939.SH.csv,next,847,707,0.545045045045045,0.45495495495495497
银行,601939.SH.csv,today,846,709,0.5440514469453376,0.45594855305466236
银行,601963.SH.csv,next,256,237,0.5192697768762677,0.48073022312373226
银行,601963.SH.csv,today,258,236,0.5222672064777328,0.4777327935222672
银行,601998.SH.csv,next,883,669,0.5689432989690721,0.43105670103092786
银行,601998.SH.csv,today,883,670,0.5685769478428847,0.43142305215711524
银行,603323.SH.csv,next,343,282,0.5488,0.4512
银行,603323.SH.csv,today,337,289,0.5383386581469649,0.46166134185303515
